entry_date,entry_minute,exit_date,exit_minute,entry_price,exit_price,position_size,pnl
20240903,20,20240903,21,5241.857405047468,5243.468089470248,-0.9522699004975157,0.0
20240903,42,20240903,43,5264.406986966377,5276.141973475196,-0.8606667123240764,0.0
20240904,6,20240904,7,5188.014525771708,5187.784427997025,0.8130676245938976,0.0
20240904,11,20240904,12,5213.785476536174,5236.795254004449,-0.9436142851024555,0.0
20240904,12,20240904,13,5235.414667356352,5236.795254004449,-0.9543582008685274,-0.00024883249288528797
20240904,31,20240904,32,5206.882543295693,5210.103912141251,0.8308867585380649,0.0
20240904,67,20240904,68,5227.131147467773,5243.928285019613,-0.8867187499999849,0.0
20240904,68,20240904,69,5239.096231751276,5243.928285019613,-0.8475117686617383,-0.0008178265953708175
20240904,100,20240904,101,5251.0613160347775,5248.990436062633,0.9382142814403857,0.0
20240905,64,20240905,65,5298.691555394105,5303.29351088776,-0.9762285396538694,0.0
20240905,69,20240905,70,5283.044906715679,5263.256498092964,0.9785072804952519,0.0
20240905,70,20240905,71,5273.610897953687,5263.716693642328,0.9586543049969365,-0.0019212368612193359
20240906,7,20240906,8,5230.5826140880135,5215.626258733636,0.9184696341154244,0.0
20240906,8,20240906,9,5227.131147467773,5215.85635650832,0.9855748258900936,-0.0020215469342682365
20240909,40,20240909,41,5189.625210194487,5195.607752336238,-0.9846423259879775,0.0
20240909,112,20240909,113,5151.428979597153,5140.154188637698,0.987477324594765,0.0
20240910,6,20240910,7,5107.250206858066,5105.409424660605,0.654473438956124,0.0
20240910,31,20240910,32,5086.311309361937,5083.089940516379,0.9535005528720363,0.0
20240910,123,20240910,124,5053.177229807623,5063.301531893663,-0.5978006355577042,0.0
20240910,127,20240910,128,5078.94818057209,5084.470527164475,-0.9555636382469692,0.0
20240910,134,20240910,135,5102.188055815046,5112.312357901087,-0.8151021144479624,0.0
20240910,185,20240910,186,5141.764873060477,5149.358099625008,-0.5328758341467084,0.0
20240910,193,20240910,194,5170.987290445186,5168.226117148992,-0.6359493894886326,0.0
20240911,15,20240911,16,5140.154188637698,5137.853210890871,-0.9286756883798266,0.0
20240911,38,20240911,39,5151.428979597153,5158.331912837635,-0.7664728050993038,0.0
20240911,39,20240911,40,5153.039664019932,5158.331912837635,-0.9242946803973019,-0.0007871790362707997
20240913,12,20240913,13,5132.79105984785,5132.330864298485,-0.6888077844862606,0.0
20240913,14,20240913,15,5132.100766523802,5144.756144131353,-0.8925030048077275,0.0
20240918,7,20240918,8,5075.036518402483,5085.160820488523,-0.8957677244519762,0.0
20240918,8,20240918,9,5078.94818057209,5086.311309361937,-0.8976292355730422,-0.0010957155148915855
20240918,29,20240918,30,5050.876252060795,5037.070385579831,0.8516859977530827,0.0
20240918,30,20240918,31,5043.743221045631,5036.840287805148,0.9741929884201117,-0.001126774358341273
20240918,165,20240918,166,5037.070385579831,5046.734492116507,-0.7627099617876927,0.0
20240918,168,20240918,169,5041.21214552412,5050.41605651143,-0.7169920265549712,0.0
20240918,179,20240918,180,5068.82387848605,5079.408376121455,-0.8384031589176447,0.0
20240918,180,20240918,181,5082.859842741696,5078.027789473359,-0.9310455788474461,0.00056930952393685
20240919,10,20240919,11,5067.673389612635,5059.61996749874,0.995763121825359,0.0
20240919,29,20240919,30,5066.7529985139045,5078.487985022724,-0.9760035780134788,0.0
20240919,42,20240919,43,5113.923042323866,5137.162917566822,-0.818631538474023,0.0
20240919,43,20240919,44,5129.5696910022925,5142.685264159209,-0.8334671332703969,-0.0012118082254357937
20240919,44,20240919,45,5137.853210890871,5146.827024103498,-0.8327378702580319,-0.0007838599936708415
20240919,45,20240919,46,5142.455166384526,5146.827024103498,-0.9698711381295728,-0.0007079520128373814
20240919,48,20240919,49,5156.951326189537,5162.703770556606,-0.7680779827556885,0.0
20240919,51,20240919,52,5170.296997121137,5176.049441488205,-0.93907215457385,0.0
20240919,60,20240919,61,5205.732054422278,5221.378703100704,-0.6003721107505913,0.0
20240919,66,20240919,67,5196.988338984334,5181.571788080591,0.5862094113613787,0.0
20240923,6,20240923,7,5119.2139485602975,5129.8625802702445,-0.658968345364131,0.0
20240923,8,20240923,9,5150.696859702751,5156.947143532501,-0.6115417192161301,0.0
20240923,11,20240923,12,5155.326699576641,5176.85545499023,-0.7043150632320248,0.0
20240923,12,20240923,13,5165.512347299199,5187.272594706483,-0.614926806980227,-0.0015466271443205868
20240923,13,20240923,14,5176.85545499023,5198.847194391208,-0.6133724274240884,-0.0012373879315882767
20240923,14,20240923,15,5187.272594706483,5199.773162365986,-0.8867526872637608,-0.0013686460804714666
20240923,20,20240923,21,5178.938882933479,5163.891903343337,0.840166776750406,0.0
20240923,21,20240923,22,5169.216219198311,5163.891903343337,0.8620526696696387,-0.0008653755425553176
20240923,34,20240923,35,5149.307907740584,5144.446575872999,0.9952161065827946,0.0
20240924,17,20240924,18,5179.401866920869,5176.623962996535,0.7868759918068838,0.0
20240924,32,20240924,33,5160.419523437919,5157.410127519891,0.9223060453946824,0.0
20240924,73,20240924,74,5168.521743217227,5171.531139135256,-0.7749955857684682,0.0
20240924,75,20240924,76,5170.836663154172,5191.902434580373,-0.9532064828385389,0.0
20240924,76,20240924,77,5180.790818883036,5201.162114328153,-0.9642713301734607,-0.002044410687053295
20240924,77,20240924,78,5191.439450592983,5222.459377748047,-0.9575257763646285,-0.0018059125955269982
20240924,78,20240924,79,5201.625098315541,5261.581524682419,-0.9510875313710998,-0.003835216727762243
20240924,79,20240924,80,5224.311313697604,5235.654421388634,-0.979152773383312,-0.006785053728763889
20240924,80,20240924,81,5264.127936613058,5235.191437401245,-0.9272455553585249,0.005296208932548327
20240924,82,20240924,83,5228.478169584104,5239.821277275135,-0.5545109703286777,0.0
20240924,85,20240924,86,5211.116270057016,5211.116270057016,0.7353469597524562,0.0
20240924,100,20240924,101,5263.896444619364,5270.8412044302,-0.9937923961866424,0.0
20240924,102,20240924,103,5273.387616360838,5282.415804114924,-0.9581873481385889,0.0
20240924,110,20240924,111,5268.29479249956,5274.082092341922,-0.7185144899386968,0.0
20240924,114,20240924,115,5290.749515887927,5301.861131585263,-0.9383006193136351,0.0
20240924,122,20240924,123,5345.150134406135,5359.502638015194,-0.8482283104594728,0.0
20240924,139,20240924,140,5334.501502696188,5321.3064590556005,0.7683666804180744,0.0
20240924,186,20240924,187,5322.232427030379,5314.130207251072,0.8890036700639161,0.0
20240925,8,20240925,9,5483.813838629144,5521.08404961396,-0.6667558162975337,0.0
20240925,9,20240925,10,5506.7315460049,5521.08404961396,-0.9609510765116418,-0.0017378031196589505
20240925,15,20240925,16,5491.916058408452,5471.081778975947,0.7947411653148093,0.0
20240925,28,20240925,29,5509.740941922929,5523.861953538293,-0.6390510296375922,0.0
20240925,35,20240925,36,5549.3260728446885,5545.159216958188,-0.7352876642567001,0.0
20240925,52,20240925,53,5535.899537210408,5533.121633286073,0.8510837240107735,0.0
20240925,91,20240925,92,5520.8525576202655,5512.287353853568,0.6213877280422385,0.0
20240925,168,20240925,169,5429.644712104629,5415.986684476654,0.9750580291200791,0.0
20240925,176,20240925,177,5442.839755745216,5449.321531568663,-0.8844649460989693,0.0
20240925,189,20240925,190,5432.654108022659,5430.802172073102,0.9372418066648582,0.0
20240926,8,20240926,9,5411.1253526090695,5409.736400646902,0.7980478240484172,0.0
20240926,19,20240926,20,5428.255760142463,5443.302739732606,-0.955268560056532,0.0
20240926,20,20240926,21,5442.376771757828,5443.5342317263,-0.9581810643242229,-0.00016252974224704788
20240926,40,20240926,41,5467.840891064223,5471.544762963335,-0.9244218618692877,0.0
20240926,126,20240926,127,5473.396698912891,5488.443678503035,-0.8783532603235275,0.0
20240926,127,20240926,128,5478.48952277417,5503.027674105788,-0.9967591196864689,-0.0015959262314678177
20240926,128,20240926,129,5488.443678503035,5501.870214137315,-0.9908185478477847,-0.00264860704965389
20240926,130,20240926,131,5498.166342238204,5521.08404961396,-0.9708927881158356,0.0
20240926,134,20240926,135,5511.592877872485,5530.34372936174,-0.677110970801374,0.0
20240926,143,20240926,144,5525.71388948785,5556.270832655524,-0.9989424461348332,0.0
20240926,144,20240926,145,5542.381313033854,5556.03934066183,-0.856141090968304,-0.002503406013202206
20240926,165,20240926,166,5551.872484775329,5552.335468762718,-0.9028389980989184,0.0
20240926,192,20240926,193,5586.596283829505,5596.318947564674,-0.9797295590334367,0.0
20240926,195,20240926,196,5602.106247407037,5619.005162946736,-0.9347466300821008,0.0
20240926,197,20240926,198,5614.838307060234,5627.338874719738,-0.8689834566119888,0.0
20240926,205,20240926,206,5650.951058076577,5670.164893553221,-0.8976491237335459,0.0
20240926,210,20240926,211,5644.469282253132,5625.255446776487,0.9409150031992863,0.0
20240926,211,20240926,212,5627.801858707127,5624.560970795403,0.8863423952253142,-0.0004257358823247928
20240926,228,20240926,229,5680.119049282084,5681.276509250557,-0.9432054333070877,0.0
20240927,14,20240927,15,5758.1318511571335,5750.029631377825,0.9746469603536756,0.0
20240927,22,20240927,23,5801.189361984311,5825.496021322235,-0.5335056220530007,0.0
20240927,23,20240927,24,5817.856785530315,5834.292717082626,-0.6533122757965839,-0.0007005286299439337
20240927,24,20240927,25,5826.421989297012,5832.440781133069,-0.946516114985848,-0.0008825387332466527
20240927,26,20240927,27,5832.903765120458,5854.895504521436,-0.8910338812139544,0.0
20240927,27,20240927,28,5856.5159484772985,5870.868452086357,-0.9276969892190512,0.00024654085807739235
20240927,28,20240927,29,5853.506552559269,5870.868452086357,-0.92680449686682,-0.002751612520423488
20240927,64,20240927,65,5868.090548162024,5908.601647058562,-0.928163060668817,0.0
20240927,65,20240927,66,5912.9999949387575,5908.833139052256,-0.8819533024370744,0.0006904082587287308
20240927,67,20240927,68,5896.3325713927525,5938.927098232542,-0.8047147857515365,0.0
20240927,68,20240927,69,5941.473510163181,5938.232622251458,-0.7815456285513728,0.00034488672341870025
20240927,71,20240927,72,5935.454718327124,5947.955285986628,-0.5871535324209471,0.0
20240927,80,20240927,81,6036.153735584235,6020.180788019314,-0.6059315529822709,0.0
20240927,84,20240927,85,5941.936494150571,5928.972942503678,0.726786640572471,0.0
20240927,89,20240927,90,5979.669689122775,5989.855336845333,-0.835536883450468,0.0
20240927,97,20240927,98,6016.476916120201,6017.40288409498,-0.5268238987805309,0.0
20240927,99,20240927,100,6000.50396855528,6032.6813556788165,-0.7348008046904544,0.0
20240927,100,20240927,101,6040.55208346443,6035.92224359054,-0.6052216770003317,0.0009574318755068902
20240927,105,20240927,106,5979.43819712908,5985.688480958832,0.5583022981358613,0.0
20240927,110,20240927,111,6019.254820044535,6048.422811250044,-0.8044098919829046,0.0
20240927,111,20240927,112,6032.449863685122,6053.978619098711,-0.8064656162023526,-0.0021299467572363515
20240927,112,20240927,113,6048.422811250044,6052.35817514285,-0.8564136141088559,-0.0007407828685260528
20240927,119,20240927,120,6109.999681572782,6153.288684393654,-0.7576878657553748,0.0
20240927,122,20240927,123,6153.520176387348,6177.363851737883,-0.7974351775259253,0.0
20240927,123,20240927,124,6168.798647971186,6177.363851737883,-0.7911887787909155,-0.0011072163602693632
20240927,126,20240927,127,6178.2898197126615,6204.2169230064455,-0.668816149509057,0.0
20240927,127,20240927,128,6185.003087529802,6206.99482693078,-0.7239053479834607,-0.002077690710728831
20240927,128,20240927,129,6205.142890981224,6206.99482693078,-0.700835801156903,-0.00021605084065906134
20240927,133,20240927,134,6179.21578768744,6169.956107939659,0.6752879091576016,0.0
20240927,134,20240927,135,6169.956107939659,6141.019608727846,0.9399879724781964,0.0
20240927,135,20240927,136,6173.891471832465,6127.593073093564,0.9957733035677763,-0.005004810352152241
20240927,136,20240927,137,6138.936180784595,6120.648313282729,0.9956702296337165,-0.001839922013455296
20240927,137,20240927,138,6127.593073093564,6119.259361320563,0.9663335589248192,-0.0011284513369479736
20240927,139,20240927,140,6137.547228822428,6041.941035426597,0.8900346665805594,0.0
20240927,140,20240927,141,6091.017338089832,6070.183058657326,0.8820405526328928,-0.00717115191984935
20240927,141,20240927,142,6044.950431344626,6071.803502613188,0.748119735576346,0.003681783794929021
20240927,143,20240927,144,6066.710678751909,6059.534426947379,0.6886677264419536,0.0
20240927,147,20240927,148,6046.802367294182,6022.0327239688695,0.518515979778949,0.0
20240927,150,20240927,151,6018.791836057147,5992.170256782279,0.8507105274279272,0.0
20240927,158,20240927,159,5992.633240769667,5967.169121463271,0.8616755238682697,0.0
20240927,159,20240927,160,5979.901181116469,5951.427665892045,0.9978619340268734,-0.0018346296768642137
20240927,160,20240927,161,5966.937629469577,5950.501697917268,0.9964568729862182,-0.002593759682642713
20240927,179,20240927,180,6023.190183937342,6049.348779224821,-0.7201797632613085,0.0
20240927,180,20240927,181,6023.190183937342,6045.413415332015,-0.7940914069739287,-0.0031277264018034494
20240927,181,20240927,182,6047.265351281571,6074.118422550134,-0.9562004956625529,0.00024318536369455089
20240927,182,20240927,183,6042.404019413986,6088.702418152887,-0.9789017829662396,-0.005018752122663853
20240927,183,20240927,184,6072.034994606883,6087.081974197025,-0.9841461351294732,-0.002687035012335899
20240927,198,20240927,199,6071.340518625799,6095.8786699574175,-0.9378056234718845,0.0
20240927,201,20240927,202,6103.054921761947,6120.879805276423,-0.894138001702566,0.0
20240927,202,20240927,203,6106.758793661059,6118.333393345784,-0.8607151411168176,-0.002067567024406903
20240927,207,20240927,208,6084.304070272692,6091.017338089832,0.7874953200277852,0.0
20240927,211,20240927,212,6123.426217207063,6134.306340910705,-0.8218753390206666,0.0
20240927,213,20240927,214,6131.52843698637,6150.047796481931,-0.9826658497187113,0.0
20240927,214,20240927,215,6146.575416576513,6147.964368538681,-0.978615138402893,-0.0005551366279671695
20240927,221,20240927,222,6168.104171990103,6172.965503857688,-0.9859595778930464,0.0
20240927,226,20240927,227,6143.79751265218,6102.360445780863,0.6780245027259059,0.0
